Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode,AvgDeivery
3722,CA-2019-151155,"Friday, December 20, 2019","Tuesday, December 24, 2019",Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2,6.939,COD,4
4937,CA-2020-150931,"Monday, January 6, 2020","Monday, January 13, 2020",Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,147.74,7,15.5204,Online,7
2682,CA-2020-127026,"Tuesday, January 21, 2020","Monday, January 27, 2020",Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",109.52,4,42.0744,COD,6
735,CA-2020-131954,"Tuesday, January 21, 2020","Saturday, January 25, 2020",Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,116.696,6,33.6474,Online,4
2680,CA-2020-127026,"Tuesday, January 21, 2020","Monday, January 27, 2020",Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,87.4,5,7.056,Cards,6
736,CA-2020-131954,"Tuesday, January 21, 2020","Saturday, January 25, 2020",Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,92.936,4,9.4284,Online,4
738,CA-2020-131954,"Tuesday, January 21, 2020","Saturday, January 25, 2020",Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,132.72,5,6.552,COD,4
1097,CA-2020-160423,"Tuesday, January 21, 2020","Sunday, January 26, 2020",Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,South,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,160.784,7,-28.6272,Cards,5
9655,CA-2020-161893,"Thursday, January 23, 2020","Monday, January 27, 2020",Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,109.938,2,-3.6212,Cards,4
7145,US-2020-141558,"Wednesday, March 11, 2020","Monday, March 16, 2020",Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",107.294,1,-8.6058,COD,5
3379,CA-2020-142867,"Tuesday, March 17, 2020","Saturday, March 21, 2020",Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,119.776,6,-22.0416,Cards,4
9362,CA-2020-111591,"Saturday, March 21, 2020","Wednesday, March 25, 2020",Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",127.576,6,10.3194,Online,4
234,US-2020-100930,"Tuesday, April 7, 2020","Sunday, April 12, 2020",Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,106.328,2,-3.552,Online,5
2005,US-2020-143028,"Saturday, April 11, 2020","Saturday, April 18, 2020",Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,142.364,3,-17.046,COD,7
3014,CA-2020-134845,"Friday, April 17, 2020","Thursday, April 23, 2020",Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,100.964,6,-6.5736,Online,6
3013,CA-2020-134845,"Friday, April 17, 2020","Thursday, April 23, 2020",Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,138.594,2,-15.8356,Cards,6
3011,CA-2020-134845,"Friday, April 17, 2020","Thursday, April 23, 2020",Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,127.03,5,-9.223,Cards,6
8564,US-2020-108315,"Thursday, April 30, 2020","Monday, May 4, 2020",Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",126.842,3,-3.5508,Online,4
4758,US-2020-144582,"Thursday, April 30, 2020","Tuesday, May 5, 2020",Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,123.372,7,-69.3952,Online,5
6671,CA-2020-161088,"Monday, May 25, 2020","Friday, May 29, 2020",Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,145.84,2,13.428,COD,4
3082,US-2020-132297,"Wednesday, May 27, 2020","Tuesday, June 2, 2020",Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,165.34,2,28.0032,Cards,6
1456,CA-2020-148474,"Friday, June 12, 2020","Friday, June 19, 2020",Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,126.2,3,41.952,Online,7
9287,CA-2020-154011,"Friday, June 19, 2020","Friday, June 26, 2020",Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,111.888,3,-11.0208,Online,7
7895,CA-2020-124744,"Sunday, June 21, 2020","Thursday, June 25, 2020",Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,131.4,5,40.376,COD,4
7896,CA-2020-124744,"Sunday, June 21, 2020","Thursday, June 25, 2020",Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,99.24,2,3.0576,Cards,4
2764,CA-2020-165757,"Monday, June 22, 2020","Sunday, June 28, 2020",Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,113.332,3,-7.5768,Online,6
2765,CA-2020-165757,"Monday, June 22, 2020","Sunday, June 28, 2020",Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,150.155,5,-23.8855,Cards,6
395,CA-2020-102946,"Tuesday, June 30, 2020","Sunday, July 5, 2020",Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,117.792,3,25.5798,Online,5
3397,US-2020-148362,"Wednesday, July 1, 2020","Wednesday, July 8, 2020",Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,Central,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,185.99,1,78.1954,COD,7
4537,CA-2020-138464,"Wednesday, July 8, 2020","Sunday, July 12, 2020",Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,122.376,3,30.2316,COD,4
5013,US-2020-160465,"Tuesday, July 21, 2020","Sunday, July 26, 2020",Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,127.93,3,-22.62,Cards,5
9704,CA-2020-147032,"Friday, July 31, 2020","Tuesday, August 4, 2020",Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,877.95,5,390.977,COD,4
9705,CA-2020-147032,"Friday, July 31, 2020","Tuesday, August 4, 2020",Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",130.01,3,5.3949,COD,4
6413,CA-2020-151211,"Monday, August 17, 2020","Sunday, August 23, 2020",Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.93,3,48.3771,COD,6
2485,CA-2020-126067,"Friday, August 28, 2020","Thursday, September 3, 2020",Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,143.68,5,32.396,COD,6
3567,CA-2020-103877,"Monday, September 7, 2020","Monday, September 14, 2020",Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1600.94,3,757.4112,Cards,7
2847,CA-2020-152093,"Thursday, September 10, 2020","Tuesday, September 15, 2020",Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,804.594,3,-1143.891,COD,5
7924,CA-2020-134096,"Thursday, September 24, 2020","Tuesday, September 29, 2020",Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,94.57,3,-11.418,COD,5
9688,US-2020-130603,"Wednesday, September 30, 2020","Tuesday, October 6, 2020",Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,127.646,9,-17.469,Online,6
3389,CA-2020-148404,"Wednesday, October 7, 2020","Sunday, October 11, 2020",Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",138.454,6,-33.636,COD,4
5698,CA-2020-126123,"Wednesday, October 14, 2020","Sunday, October 18, 2020",Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,111.456,1,-23.548,Online,4
5697,CA-2020-126123,"Wednesday, October 14, 2020","Sunday, October 18, 2020",Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",130.396,9,-42.4638,COD,4
888,CA-2020-150707,"Wednesday, October 14, 2020","Monday, October 19, 2020",Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",150.66,7,18.4534,Online,5
2929,US-2020-120390,"Monday, October 19, 2020","Monday, October 26, 2020",Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1677.188,4,-1306.5504,COD,7
5433,CA-2020-117422,"Wednesday, October 21, 2020","Sunday, October 25, 2020",Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,East,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",118.216,4,-4.9728,Online,4
96,US-2020-109484,"Friday, November 6, 2020","Thursday, November 12, 2020",Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,82.682,1,-3.788,COD,6
5079,CA-2020-143217,"Wednesday, November 11, 2020","Tuesday, November 17, 2020",Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,90.24,3,8.5728,COD,6
3135,CA-2020-164168,"Thursday, November 12, 2020","Wednesday, November 18, 2020",Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.56,5,-45.84,Cards,6
3590,CA-2020-146535,"Tuesday, November 24, 2020","Monday, November 30, 2020",Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,117.88,1,1.4112,COD,6
2513,CA-2020-155089,"Wednesday, December 2, 2020","Sunday, December 6, 2020",Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Tampa,Florida,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",133.66,5,-33.484,COD,4
3004,CA-2020-104381,"Wednesday, December 16, 2020","Wednesday, December 23, 2020",Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Rochester,New York,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",277.376,4,10.43,Online,7
3786,CA-2020-112487,"Saturday, December 26, 2020","Wednesday, December 30, 2020",Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,308.132,2,-2.61,COD,4
7486,CA-2020-135111,"Monday, December 28, 2020","Saturday, January 2, 2021",Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,296.9,5,12.691,Online,5
9495,CA-2019-105207,"Thursday, January 3, 2019","Tuesday, January 8, 2019",Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,5.346,COD,5
5869,CA-2019-158211,"Friday, January 4, 2019","Tuesday, January 8, 2019",Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6,-80.178,Online,4
6852,US-2019-100461,"Tuesday, January 8, 2019","Saturday, January 12, 2019",Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,106.05,7,49.8435,Cards,4
9921,CA-2019-149272,"Friday, March 15, 2019","Tuesday, March 19, 2019",Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,Central,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.386,7,-35.8176,Cards,4
9177,CA-2019-118178,"Tuesday, March 19, 2019","Sunday, March 24, 2019",Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,-20.724,COD,5
8547,CA-2019-119074,"Wednesday, March 27, 2019","Sunday, March 31, 2019",Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,15.9446,COD,4
1560,CA-2019-126809,"Tuesday, April 9, 2019","Saturday, April 13, 2019",Standard Class,EB-13750,Edward Becker,Corporate,United States,Seattle,Washington,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",35.352,9,12.8151,COD,4
4280,US-2019-107440,"Tuesday, April 16, 2019","Saturday, April 20, 2019",Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,11.891,COD,4
1273,US-2019-103646,"Sunday, April 21, 2019","Friday, April 26, 2019",Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.848,8,-67.272,Cards,5
8916,US-2019-144057,"Thursday, May 9, 2019","Monday, May 13, 2019",Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,-20.4352,Cards,4
8919,US-2019-144057,"Thursday, May 9, 2019","Monday, May 13, 2019",Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,-27.792,COD,4
4797,US-2019-148901,"Tuesday, May 14, 2019","Sunday, May 19, 2019",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,3,-44.1462,Online,5
4802,US-2019-148901,"Tuesday, May 14, 2019","Sunday, May 19, 2019",Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,-7.612,Cards,5
